id,air_temperature,relative_humidity,created,start_time,end_time,created_az,start_time_az,end_time_az
155475278,283.680827586206,75.65944827586209,2018-05-25T20:18:38Z,2017-01-02T06:50:00Z,2017-01-02T06:55:00Z,2018-05-25 13:18:38-07:00,2017-01-01 23:50:00-07:00,2017-01-01 23:55:00-07:00
155475279,283.5308,77.7034,2018-05-25T20:18:38Z,2017-01-02T06:55:00Z,2017-01-02T07:00:00Z,2018-05-25 13:18:38-07:00,2017-01-01 23:55:00-07:00,2017-01-02 00:00:00-07:00
155475280,283.452766666667,78.14620000000009,2018-05-25T20:18:38Z,2017-01-02T07:00:00Z,2017-01-02T07:05:00Z,2018-05-25 13:18:38-07:00,2017-01-02 00:00:00-07:00,2017-01-02 00:05:00-07:00
155475281,283.581866666667,75.01046666666659,2018-05-25T20:18:38Z,2017-01-02T07:05:00Z,2017-01-02T07:10:00Z,2018-05-25 13:18:38-07:00,2017-01-02 00:05:00-07:00,2017-01-02 00:10:00-07:00
155475282,283.64599999999996,73.8664666666666,2018-05-25T20:18:38Z,2017-01-02T07:10:00Z,2017-01-02T07:15:00Z,2018-05-25 13:18:38-07:00,2017-01-02 00:10:00-07:00,2017-01-02 00:15:00-07:00
155475283,283.537933333334,74.3026666666668,2018-05-25T20:18:38Z,2017-01-02T07:15:00Z,2017-01-02T07:20:00Z,2018-05-25 13:18:38-07:00,2017-01-02 00:15:00-07:00,2017-01-02 00:20:00-07:00
155475284,283.449466666666,74.3827666666667,2018-05-25T20:18:38Z,2017-01-02T07:20:00Z,2017-01-02T07:25:00Z,2018-05-25 13:18:38-07:00,2017-01-02 00:20:00-07:00,2017-01-02 00:25:00-07:00
155475285,283.456433333332,72.2319666666667,2018-05-25T20:18:38Z,2017-01-02T07:25:00Z,2017-01-02T07:30:00Z,2018-05-25 13:18:38-07:00,2017-01-02 00:25:00-07:00,2017-01-02 00:30:00-07:00
155475286,283.292133333334,73.8224666666666,2018-05-25T20:18:38Z,2017-01-02T07:30:00Z,2017-01-02T07:35:00Z,2018-05-25 13:18:38-07:00,2017-01-02 00:30:00-07:00,2017-01-02 00:35:00-07:00
155475287,283.11946666666597,74.16800000000009,2018-05-25T20:18:38Z,2017-01-02T07:35:00Z,2017-01-02T07:40:00Z,2018-05-25 13:18:38-07:00,2017-01-02 00:35:00-07:00,2017-01-02 00:40:00-07:00
155475288,282.865733333333,75.4688,2018-05-25T20:18:38Z,2017-01-02T07:40:00Z,2017-01-02T07:45:00Z,2018-05-25 13:18:38-07:00,2017-01-02 00:40:00-07:00,2017-01-02 00:45:00-07:00
155475289,282.72323333333304,75.1871000000001,2018-05-25T20:18:38Z,2017-01-02T07:45:00Z,2017-01-02T07:50:00Z,2018-05-25 13:18:38-07:00,2017-01-02 00:45:00-07:00,2017-01-02 00:50:00-07:00
155475290,284.733672440178,76.7583024696252,2018-05-25T20:20:57Z,2017-01-02T07:50:00Z,2017-01-01T16:24:30Z,2018-05-25 13:20:57-07:00,2017-01-02 00:50:00-07:00,2017-01-01 09:24:30-07:00
155475161,281.606105769231,78.4135096153847,2018-05-25T20:13:43Z,2017-01-02T08:56:32Z,2017-01-02T09:00:00Z,2018-05-25 13:13:43-07:00,2017-01-02 01:56:32-07:00,2017-01-02 02:00:00-07:00
155475162,281.5432,77.5968000000001,2018-05-25T20:13:43Z,2017-01-02T09:00:00Z,2017-01-02T09:05:00Z,2018-05-25 13:13:43-07:00,2017-01-02 02:00:00-07:00,2017-01-02 02:05:00-07:00
155475163,281.501013513514,77.21918918918921,2018-05-25T20:13:43Z,2017-01-02T09:05:00Z,2017-01-02T09:10:00Z,2018-05-25 13:13:43-07:00,2017-01-02 02:05:00-07:00,2017-01-02 02:10:00-07:00
155475164,281.324533333334,78.2748333333335,2018-05-25T20:13:43Z,2017-01-02T09:10:00Z,2017-01-02T09:15:00Z,2018-05-25 13:13:43-07:00,2017-01-02 02:10:00-07:00,2017-01-02 02:15:00-07:00
155475165,281.264566666667,78.1524,2018-05-25T20:13:43Z,2017-01-02T09:15:00Z,2017-01-02T09:20:00Z,2018-05-25 13:13:43-07:00,2017-01-02 02:15:00-07:00,2017-01-02 02:20:00-07:00
155475166,281.30796666666697,77.4569,2018-05-25T20:13:43Z,2017-01-02T09:20:00Z,2017-01-02T09:25:00Z,2018-05-25 13:13:43-07:00,2017-01-02 02:20:00-07:00,2017-01-02 02:25:00-07:00
155475167,281.241966666666,77.9648333333335,2018-05-25T20:13:43Z,2017-01-02T09:25:00Z,2017-01-02T09:30:00Z,2018-05-25 13:13:43-07:00,2017-01-02 02:25:00-07:00,2017-01-02 02:30:00-07:00
155475168,281.135283333332,79.11293333333299,2018-05-25T20:13:43Z,2017-01-02T09:30:00Z,2017-01-02T09:35:00Z,2018-05-25 13:13:43-07:00,2017-01-02 02:30:00-07:00,2017-01-02 02:35:00-07:00
155475169,281.140689999999,78.7056,2018-05-25T20:13:43Z,2017-01-02T09:35:00Z,2017-01-02T09:40:00Z,2018-05-25 13:13:43-07:00,2017-01-02 02:35:00-07:00,2017-01-02 02:40:00-07:00
155475170,281.157909999999,78.3192333333333,2018-05-25T20:13:43Z,2017-01-02T09:40:00Z,2017-01-02T09:45:00Z,2018-05-25 13:13:43-07:00,2017-01-02 02:40:00-07:00,2017-01-02 02:45:00-07:00
155475171,281.140169999999,78.5952333333335,2018-05-25T20:13:43Z,2017-01-02T09:45:00Z,2017-01-02T09:50:00Z,2018-05-25 13:13:43-07:00,2017-01-02 02:45:00-07:00,2017-01-02 02:50:00-07:00
155475172,281.197399999999,78.2466666666668,2018-05-25T20:13:43Z,2017-01-02T09:50:00Z,2017-01-02T09:55:00Z,2018-05-25 13:13:43-07:00,2017-01-02 02:50:00-07:00,2017-01-02 02:55:00-07:00
155475173,282.119208167331,78.05016434263,2018-05-25T20:13:47Z,2017-01-02T09:55:00Z,2017-01-02T10:00:00Z,2018-05-25 13:13:47-07:00,2017-01-02 02:55:00-07:00,2017-01-02 03:00:00-07:00
155475174,281.2522,77.7666666666667,2018-05-25T20:13:47Z,2017-01-02T10:00:00Z,2017-01-02T10:05:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:00:00-07:00,2017-01-02 03:05:00-07:00
155475175,281.323933333333,76.6810333333332,2018-05-25T20:13:47Z,2017-01-02T10:05:00Z,2017-01-02T10:10:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:05:00-07:00,2017-01-02 03:10:00-07:00
155475176,281.338033333333,76.7072666666668,2018-05-25T20:13:47Z,2017-01-02T10:10:00Z,2017-01-02T10:15:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:10:00-07:00,2017-01-02 03:15:00-07:00
155475177,281.326554054055,76.7773310810813,2018-05-25T20:13:47Z,2017-01-02T10:15:00Z,2017-01-02T10:20:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:15:00-07:00,2017-01-02 03:20:00-07:00
155475178,281.32766666666697,76.5146333333335,2018-05-25T20:13:47Z,2017-01-02T10:20:00Z,2017-01-02T10:25:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:20:00-07:00,2017-01-02 03:25:00-07:00
155475179,281.338466666667,76.38723333333309,2018-05-25T20:13:47Z,2017-01-02T10:25:00Z,2017-01-02T10:30:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:25:00-07:00,2017-01-02 03:30:00-07:00
155475180,281.388500000001,76.0548333333334,2018-05-25T20:13:47Z,2017-01-02T10:30:00Z,2017-01-02T10:35:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:30:00-07:00,2017-01-02 03:35:00-07:00
155475181,281.5257,74.8517999999997,2018-05-25T20:13:47Z,2017-01-02T10:35:00Z,2017-01-02T10:40:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:35:00-07:00,2017-01-02 03:40:00-07:00
155475182,281.551800000001,74.5104,2018-05-25T20:13:47Z,2017-01-02T10:40:00Z,2017-01-02T10:45:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:40:00-07:00,2017-01-02 03:45:00-07:00
155475183,281.616466666667,73.8245333333334,2018-05-25T20:13:47Z,2017-01-02T10:45:00Z,2017-01-02T10:50:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:45:00-07:00,2017-01-02 03:50:00-07:00
155475184,281.6665,73.5207333333335,2018-05-25T20:13:47Z,2017-01-02T10:50:00Z,2017-01-02T10:55:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:50:00-07:00,2017-01-02 03:55:00-07:00
155475185,281.699466666667,73.4098,2018-05-25T20:13:47Z,2017-01-02T10:55:00Z,2017-01-02T11:00:00Z,2018-05-25 13:13:47-07:00,2017-01-02 03:55:00-07:00,2017-01-02 04:00:00-07:00
155475186,281.75,73.4045454545455,2018-05-25T20:13:48Z,2017-01-02T11:00:00Z,2017-01-02T11:05:00Z,2018-05-25 13:13:48-07:00,2017-01-02 04:00:00-07:00,2017-01-02 04:05:00-07:00
155475187,284.229622641509,69.5084528301887,2018-05-25T20:13:48Z,2017-01-03T02:30:00Z,2017-01-03T02:35:00Z,2018-05-25 13:13:48-07:00,2017-01-02 19:30:00-07:00,2017-01-02 19:35:00-07:00
155475188,284.128900000001,71.6203666666665,2018-05-25T20:13:48Z,2017-01-03T02:35:00Z,2017-01-03T02:40:00Z,2018-05-25 13:13:48-07:00,2017-01-02 19:35:00-07:00,2017-01-02 19:40:00-07:00
155475189,284.055133333334,71.57753333333321,2018-05-25T20:13:48Z,2017-01-03T02:40:00Z,2017-01-03T02:45:00Z,2018-05-25 13:13:48-07:00,2017-01-02 19:40:00-07:00,2017-01-02 19:45:00-07:00
155475190,284.153333333332,66.1154,2018-05-25T20:13:48Z,2017-01-03T02:45:00Z,2017-01-03T02:50:00Z,2018-05-25 13:13:48-07:00,2017-01-02 19:45:00-07:00,2017-01-02 19:50:00-07:00
155475191,284.260366666667,64.1028666666667,2018-05-25T20:13:48Z,2017-01-03T02:50:00Z,2017-01-03T02:55:00Z,2018-05-25 13:13:48-07:00,2017-01-02 19:50:00-07:00,2017-01-02 19:55:00-07:00
155475192,284.2209,65.9069999999999,2018-05-25T20:13:48Z,2017-01-03T02:55:00Z,2017-01-03T03:00:00Z,2018-05-25 13:13:48-07:00,2017-01-02 19:55:00-07:00,2017-01-02 20:00:00-07:00
155475193,284.172933333333,67.18799999999989,2018-05-25T20:13:48Z,2017-01-03T03:00:00Z,2017-01-03T03:05:00Z,2018-05-25 13:13:48-07:00,2017-01-02 20:00:00-07:00,2017-01-02 20:05:00-07:00
155475194,284.164797297296,66.48408783783789,2018-05-25T20:13:48Z,2017-01-03T03:05:00Z,2017-01-03T03:10:00Z,2018-05-25 13:13:48-07:00,2017-01-02 20:05:00-07:00,2017-01-02 20:10:00-07:00
155475195,284.15796666666597,65.84693333333321,2018-05-25T20:13:48Z,2017-01-03T03:10:00Z,2017-01-03T03:15:00Z,2018-05-25 13:13:48-07:00,2017-01-02 20:10:00-07:00,2017-01-02 20:15:00-07:00
155475196,284.0653,69.1629999999998,2018-05-25T20:13:48Z,2017-01-03T03:15:00Z,2017-01-03T03:20:00Z,2018-05-25 13:13:48-07:00,2017-01-02 20:15:00-07:00,2017-01-02 20:20:00-07:00
155475197,283.930333333333,71.9511666666667,2018-05-25T20:13:48Z,2017-01-03T03:20:00Z,2017-01-03T03:25:00Z,2018-05-25 13:13:48-07:00,2017-01-02 20:20:00-07:00,2017-01-02 20:25:00-07:00
155475198,283.90193333333303,72.65733333333341,2018-05-25T20:13:48Z,2017-01-03T03:25:00Z,2017-01-03T03:30:00Z,2018-05-25 13:13:48-07:00,2017-01-02 20:25:00-07:00,2017-01-02 20:30:00-07:00
155475199,283.934633333333,71.4585999999999,2018-05-25T20:13:50Z,2017-01-03T03:30:00Z,2017-01-03T03:35:00Z,2018-05-25 13:13:50-07:00,2017-01-02 20:30:00-07:00,2017-01-02 20:35:00-07:00
155475200,283.926,71.7079333333333,2018-05-25T20:13:50Z,2017-01-03T03:35:00Z,2017-01-03T03:40:00Z,2018-05-25 13:13:50-07:00,2017-01-02 20:35:00-07:00,2017-01-02 20:40:00-07:00
155475201,283.9069,72.8660666666667,2018-05-25T20:13:50Z,2017-01-03T03:40:00Z,2017-01-03T03:45:00Z,2018-05-25 13:13:50-07:00,2017-01-02 20:40:00-07:00,2017-01-02 20:45:00-07:00
155475202,283.840733333335,73.2530666666667,2018-05-25T20:13:50Z,2017-01-03T03:45:00Z,2017-01-03T03:50:00Z,2018-05-25 13:13:50-07:00,2017-01-02 20:45:00-07:00,2017-01-02 20:50:00-07:00
155475203,283.841166666667,72.5604666666667,2018-05-25T20:13:50Z,2017-01-03T03:50:00Z,2017-01-03T03:55:00Z,2018-05-25 13:13:50-07:00,2017-01-02 20:50:00-07:00,2017-01-02 20:55:00-07:00
155475204,283.8817,71.69236666666659,2018-05-25T20:13:50Z,2017-01-03T03:55:00Z,2017-01-03T04:00:00Z,2018-05-25 13:13:50-07:00,2017-01-02 20:55:00-07:00,2017-01-02 21:00:00-07:00
155475205,283.802200000001,72.2766666666667,2018-05-25T20:13:50Z,2017-01-03T04:00:00Z,2017-01-03T04:05:00Z,2018-05-25 13:13:50-07:00,2017-01-02 21:00:00-07:00,2017-01-02 21:05:00-07:00
155475206,283.7069,72.8734666666665,2018-05-25T20:13:50Z,2017-01-03T04:05:00Z,2017-01-03T04:10:00Z,2018-05-25 13:13:50-07:00,2017-01-02 21:05:00-07:00,2017-01-02 21:10:00-07:00
155475207,283.68212837837797,73.5913851351352,2018-05-25T20:13:50Z,2017-01-03T04:10:00Z,2017-01-03T04:15:00Z,2018-05-25 13:13:50-07:00,2017-01-02 21:10:00-07:00,2017-01-02 21:15:00-07:00
155475208,283.6417,74.20860000000009,2018-05-25T20:13:50Z,2017-01-03T04:15:00Z,2017-01-03T04:20:00Z,2018-05-25 13:13:50-07:00,2017-01-02 21:15:00-07:00,2017-01-02 21:20:00-07:00
155475209,283.5657,73.98523333333341,2018-05-25T20:13:50Z,2017-01-03T04:20:00Z,2017-01-03T04:25:00Z,2018-05-25 13:13:50-07:00,2017-01-02 21:20:00-07:00,2017-01-02 21:25:00-07:00
155475210,283.4755,72.74176666666679,2018-05-25T20:13:50Z,2017-01-03T04:25:00Z,2017-01-03T04:30:00Z,2018-05-25 13:13:50-07:00,2017-01-02 21:25:00-07:00,2017-01-02 21:30:00-07:00
155475211,283.375600000001,72.1009,2018-05-25T20:13:53Z,2017-01-03T04:30:00Z,2017-01-03T04:35:00Z,2018-05-25 13:13:53-07:00,2017-01-02 21:30:00-07:00,2017-01-02 21:35:00-07:00
155475212,283.335666666667,71.4167666666669,2018-05-25T20:13:53Z,2017-01-03T04:35:00Z,2017-01-03T04:40:00Z,2018-05-25 13:13:53-07:00,2017-01-02 21:35:00-07:00,2017-01-02 21:40:00-07:00
155475213,283.304733333334,69.58686666666661,2018-05-25T20:13:53Z,2017-01-03T04:40:00Z,2017-01-03T04:45:00Z,2018-05-25 13:13:53-07:00,2017-01-02 21:40:00-07:00,2017-01-02 21:45:00-07:00
155475214,283.315133333335,67.1341666666668,2018-05-25T20:13:53Z,2017-01-03T04:45:00Z,2017-01-03T04:50:00Z,2018-05-25 13:13:53-07:00,2017-01-02 21:45:00-07:00,2017-01-02 21:50:00-07:00
155475215,283.145633333333,68.2278,2018-05-25T20:13:53Z,2017-01-03T04:50:00Z,2017-01-03T04:55:00Z,2018-05-25 13:13:53-07:00,2017-01-02 21:50:00-07:00,2017-01-02 21:55:00-07:00
155475216,282.899733333333,71.48226666666659,2018-05-25T20:13:53Z,2017-01-03T04:55:00Z,2017-01-03T05:00:00Z,2018-05-25 13:13:53-07:00,2017-01-02 21:55:00-07:00,2017-01-02 22:00:00-07:00
155475217,282.829366666667,71.4251999999999,2018-05-25T20:13:53Z,2017-01-03T05:00:00Z,2017-01-03T05:05:00Z,2018-05-25 13:13:53-07:00,2017-01-02 22:00:00-07:00,2017-01-02 22:05:00-07:00
155475218,282.68366666666697,73.6224999999999,2018-05-25T20:13:53Z,2017-01-03T05:05:00Z,2017-01-03T05:10:00Z,2018-05-25 13:13:53-07:00,2017-01-02 22:05:00-07:00,2017-01-02 22:10:00-07:00
155475219,282.58289999999903,74.6552000000002,2018-05-25T20:13:53Z,2017-01-03T05:10:00Z,2017-01-03T05:15:00Z,2018-05-25 13:13:53-07:00,2017-01-02 22:10:00-07:00,2017-01-02 22:15:00-07:00
155475220,282.594733333332,73.3716333333334,2018-05-25T20:13:53Z,2017-01-03T05:15:00Z,2017-01-03T05:20:00Z,2018-05-25 13:13:53-07:00,2017-01-02 22:15:00-07:00,2017-01-02 22:20:00-07:00
155475221,282.570641891892,73.3504054054056,2018-05-25T20:13:53Z,2017-01-03T05:20:00Z,2017-01-03T05:25:00Z,2018-05-25 13:13:53-07:00,2017-01-02 22:20:00-07:00,2017-01-02 22:25:00-07:00
155475222,282.462166666666,74.6349,2018-05-25T20:13:53Z,2017-01-03T05:25:00Z,2017-01-03T05:30:00Z,2018-05-25 13:13:53-07:00,2017-01-02 22:25:00-07:00,2017-01-02 22:30:00-07:00
155475223,282.3877,75.7674000000001,2018-05-25T20:13:53Z,2017-01-03T05:30:00Z,2017-01-03T05:35:00Z,2018-05-25 13:13:53-07:00,2017-01-02 22:30:00-07:00,2017-01-02 22:35:00-07:00
155475224,282.371354166666,75.978125,2018-05-25T20:13:54Z,2017-01-03T05:35:00Z,2017-01-03T05:40:00Z,2018-05-25 13:13:54-07:00,2017-01-02 22:35:00-07:00,2017-01-02 22:40:00-07:00
155475225,281.019843373494,80.91445783132541,2018-05-25T20:13:54Z,2017-01-03T06:35:00Z,2017-01-03T06:40:00Z,2018-05-25 13:13:54-07:00,2017-01-02 23:35:00-07:00,2017-01-02 23:40:00-07:00
155475226,280.873476666667,80.88266666666641,2018-05-25T20:13:54Z,2017-01-03T06:40:00Z,2017-01-03T06:45:00Z,2018-05-25 13:13:54-07:00,2017-01-02 23:40:00-07:00,2017-01-02 23:45:00-07:00
155475227,280.703213333332,80.6113333333333,2018-05-25T20:13:54Z,2017-01-03T06:45:00Z,2017-01-03T06:50:00Z,2018-05-25 13:13:54-07:00,2017-01-02 23:45:00-07:00,2017-01-02 23:50:00-07:00
155475228,280.40607,81.4400000000001,2018-05-25T20:13:54Z,2017-01-03T06:50:00Z,2017-01-03T06:55:00Z,2018-05-25 13:13:54-07:00,2017-01-02 23:50:00-07:00,2017-01-02 23:55:00-07:00
155475229,280.228013333334,82.0963333333332,2018-05-25T20:13:54Z,2017-01-03T06:55:00Z,2017-01-03T07:00:00Z,2018-05-25 13:13:54-07:00,2017-01-02 23:55:00-07:00,2017-01-03 00:00:00-07:00
155475230,280.056793333333,83.0589999999999,2018-05-25T20:13:54Z,2017-01-03T07:00:00Z,2017-01-03T07:05:00Z,2018-05-25 13:13:54-07:00,2017-01-03 00:00:00-07:00,2017-01-03 00:05:00-07:00
155475231,280.006923333333,83.8853333333331,2018-05-25T20:13:54Z,2017-01-03T07:05:00Z,2017-01-03T07:10:00Z,2018-05-25 13:13:54-07:00,2017-01-03 00:05:00-07:00,2017-01-03 00:10:00-07:00
155475232,279.93077333333304,84.2606666666666,2018-05-25T20:13:54Z,2017-01-03T07:10:00Z,2017-01-03T07:15:00Z,2018-05-25 13:13:54-07:00,2017-01-03 00:10:00-07:00,2017-01-03 00:15:00-07:00
155475233,279.819433333332,84.6956666666666,2018-05-25T20:13:54Z,2017-01-03T07:15:00Z,2017-01-03T07:20:00Z,2018-05-25 13:13:54-07:00,2017-01-03 00:15:00-07:00,2017-01-03 00:20:00-07:00
155475234,279.712839999999,84.4566666666669,2018-05-25T20:13:54Z,2017-01-03T07:20:00Z,2017-01-03T07:25:00Z,2018-05-25 13:13:54-07:00,2017-01-03 00:20:00-07:00,2017-01-03 00:25:00-07:00
155475235,279.698263333334,84.220333333333,2018-05-25T20:13:54Z,2017-01-03T07:25:00Z,2017-01-03T07:30:00Z,2018-05-25 13:13:54-07:00,2017-01-03 00:25:00-07:00,2017-01-03 00:30:00-07:00
155475236,279.645460000002,83.7146666666665,2018-05-25T20:13:54Z,2017-01-03T07:30:00Z,2017-01-03T07:35:00Z,2018-05-25 13:13:54-07:00,2017-01-03 00:30:00-07:00,2017-01-03 00:35:00-07:00
155475237,279.523868243243,83.75979729729741,2018-05-25T20:13:54Z,2017-01-03T07:35:00Z,2017-01-03T07:40:00Z,2018-05-25 13:13:54-07:00,2017-01-03 00:35:00-07:00,2017-01-03 00:40:00-07:00
155475238,284.25536020166,59.9163878991557,2018-05-25T20:15:46Z,2017-01-03T07:40:00Z,2017-01-02T13:04:32Z,2018-05-25 13:15:46-07:00,2017-01-03 00:40:00-07:00,2017-01-02 06:04:32-07:00
155473948,279.142526315789,87.1539473684211,2018-05-25T19:30:14Z,2017-01-03T08:42:28Z,2017-01-03T08:45:00Z,2018-05-25 12:30:14-07:00,2017-01-03 01:42:28-07:00,2017-01-03 01:45:00-07:00
155473949,279.064283333334,87.8043333333332,2018-05-25T19:30:14Z,2017-01-03T08:45:00Z,2017-01-03T08:50:00Z,2018-05-25 12:30:14-07:00,2017-01-03 01:45:00-07:00,2017-01-03 01:50:00-07:00
155473950,279.08887162162,88.2905405405406,2018-05-25T19:30:14Z,2017-01-03T08:50:00Z,2017-01-03T08:55:00Z,2018-05-25 12:30:14-07:00,2017-01-03 01:50:00-07:00,2017-01-03 01:55:00-07:00
155473951,279.193806666665,87.77800000000009,2018-05-25T19:30:14Z,2017-01-03T08:55:00Z,2017-01-03T09:00:00Z,2018-05-25 12:30:14-07:00,2017-01-03 01:55:00-07:00,2017-01-03 02:00:00-07:00
155473952,279.301016666667,86.67333333333349,2018-05-25T19:30:14Z,2017-01-03T09:00:00Z,2017-01-03T09:05:00Z,2018-05-25 12:30:14-07:00,2017-01-03 02:00:00-07:00,2017-01-03 02:05:00-07:00
155473953,279.18964,85.7619999999999,2018-05-25T19:30:14Z,2017-01-03T09:05:00Z,2017-01-03T09:10:00Z,2018-05-25 12:30:14-07:00,2017-01-03 02:05:00-07:00,2017-01-03 02:10:00-07:00
155473954,279.077750000001,86.20766666666651,2018-05-25T19:30:14Z,2017-01-03T09:10:00Z,2017-01-03T09:15:00Z,2018-05-25 12:30:14-07:00,2017-01-03 02:10:00-07:00,2017-01-03 02:15:00-07:00
155473955,278.992053333335,87.06500000000021,2018-05-25T19:30:14Z,2017-01-03T09:15:00Z,2017-01-03T09:20:00Z,2018-05-25 12:30:14-07:00,2017-01-03 02:15:00-07:00,2017-01-03 02:20:00-07:00
155473956,278.933233333334,87.6410000000002,2018-05-25T19:30:14Z,2017-01-03T09:20:00Z,2017-01-03T09:25:00Z,2018-05-25 12:30:14-07:00,2017-01-03 02:20:00-07:00,2017-01-03 02:25:00-07:00
155473957,278.854176666667,88.02299999999991,2018-05-25T19:30:14Z,2017-01-03T09:25:00Z,2017-01-03T09:30:00Z,2018-05-25 12:30:14-07:00,2017-01-03 02:25:00-07:00,2017-01-03 02:30:00-07:00
155473958,278.848909999999,88.78766666666691,2018-05-25T19:30:14Z,2017-01-03T09:30:00Z,2017-01-03T09:35:00Z,2018-05-25 12:30:14-07:00,2017-01-03 02:30:00-07:00,2017-01-03 02:35:00-07:00
155473959,278.905863333332,89.0386666666667,2018-05-25T19:30:14Z,2017-01-03T09:35:00Z,2017-01-03T09:40:00Z,2018-05-25 12:30:14-07:00,2017-01-03 02:35:00-07:00,2017-01-03 02:40:00-07:00
155473960,278.929823333334,88.3689999999997,2018-05-25T19:30:15Z,2017-01-03T09:40:00Z,2017-01-03T09:45:00Z,2018-05-25 12:30:15-07:00,2017-01-03 02:40:00-07:00,2017-01-03 02:45:00-07:00
155473961,278.90711333333303,87.76733333333321,2018-05-25T19:30:15Z,2017-01-03T09:45:00Z,2017-01-03T09:50:00Z,2018-05-25 12:30:15-07:00,2017-01-03 02:45:00-07:00,2017-01-03 02:50:00-07:00
155473962,278.795533333333,88.06100000000009,2018-05-25T19:30:15Z,2017-01-03T09:50:00Z,2017-01-03T09:55:00Z,2018-05-25 12:30:15-07:00,2017-01-03 02:50:00-07:00,2017-01-03 02:55:00-07:00
155473963,278.811108108107,88.63918918918921,2018-05-25T19:30:15Z,2017-01-03T09:55:00Z,2017-01-03T10:00:00Z,2018-05-25 12:30:15-07:00,2017-01-03 02:55:00-07:00,2017-01-03 03:00:00-07:00
155473964,278.945506666665,88.35799999999999,2018-05-25T19:30:15Z,2017-01-03T10:00:00Z,2017-01-03T10:05:00Z,2018-05-25 12:30:15-07:00,2017-01-03 03:00:00-07:00,2017-01-03 03:05:00-07:00
155473965,279.070253333333,87.4153333333334,2018-05-25T19:30:15Z,2017-01-03T10:05:00Z,2017-01-03T10:10:00Z,2018-05-25 12:30:15-07:00,2017-01-03 03:05:00-07:00,2017-01-03 03:10:00-07:00
155473966,279.128726666666,86.2469999999999,2018-05-25T19:30:15Z,2017-01-03T10:10:00Z,2017-01-03T10:15:00Z,2018-05-25 12:30:15-07:00,2017-01-03 03:10:00-07:00,2017-01-03 03:15:00-07:00
155473967,279.072759999999,85.97999999999979,2018-05-25T19:30:15Z,2017-01-03T10:15:00Z,2017-01-03T10:20:00Z,2018-05-25 12:30:15-07:00,2017-01-03 03:15:00-07:00,2017-01-03 03:20:00-07:00
155473968,278.953029999999,86.5990000000002,2018-05-25T19:30:15Z,2017-01-03T10:20:00Z,2017-01-03T10:25:00Z,2018-05-25 12:30:15-07:00,2017-01-03 03:20:00-07:00,2017-01-03 03:25:00-07:00
155473969,278.917340000001,87.1036666666667,2018-05-25T19:30:15Z,2017-01-03T10:25:00Z,2017-01-03T10:30:00Z,2018-05-25 12:30:15-07:00,2017-01-03 03:25:00-07:00,2017-01-03 03:30:00-07:00
155473970,278.761439999999,86.2716666666666,2018-05-25T19:30:15Z,2017-01-03T10:30:00Z,2017-01-03T10:35:00Z,2018-05-25 12:30:15-07:00,2017-01-03 03:30:00-07:00,2017-01-03 03:35:00-07:00
155473971,278.49822,86.8003333333332,2018-05-25T19:30:15Z,2017-01-03T10:35:00Z,2017-01-03T10:40:00Z,2018-05-25 12:30:15-07:00,2017-01-03 03:35:00-07:00,2017-01-03 03:40:00-07:00
155473972,278.521256666667,88.7296666666666,2018-05-25T19:30:15Z,2017-01-03T10:40:00Z,2017-01-03T10:45:00Z,2018-05-25 12:30:15-07:00,2017-01-03 03:40:00-07:00,2017-01-03 03:45:00-07:00
155473973,278.597831460674,89.3797752808988,2018-05-25T19:30:16Z,2017-01-03T10:45:00Z,2017-01-03T10:50:00Z,2018-05-25 12:30:16-07:00,2017-01-03 03:45:00-07:00,2017-01-03 03:50:00-07:00
155473974,277.705586666667,92.3393333333334,2018-05-25T19:30:16Z,2017-01-03T13:50:00Z,2017-01-03T13:55:00Z,2018-05-25 12:30:16-07:00,2017-01-03 06:50:00-07:00,2017-01-03 06:55:00-07:00
155473975,277.49897999999996,91.735,2018-05-25T19:30:16Z,2017-01-03T13:55:00Z,2017-01-03T14:00:00Z,2018-05-25 12:30:16-07:00,2017-01-03 06:55:00-07:00,2017-01-03 07:00:00-07:00
155473976,277.548846666666,92.5829999999999,2018-05-25T19:30:16Z,2017-01-03T14:00:00Z,2017-01-03T14:05:00Z,2018-05-25 12:30:16-07:00,2017-01-03 07:00:00-07:00,2017-01-03 07:05:00-07:00
155473977,277.573213333333,92.62033333333339,2018-05-25T19:30:16Z,2017-01-03T14:05:00Z,2017-01-03T14:10:00Z,2018-05-25 12:30:16-07:00,2017-01-03 07:05:00-07:00,2017-01-03 07:10:00-07:00
155473978,277.5306,92.70433333333321,2018-05-25T19:30:16Z,2017-01-03T14:10:00Z,2017-01-03T14:15:00Z,2018-05-25 12:30:16-07:00,2017-01-03 07:10:00-07:00,2017-01-03 07:15:00-07:00
